"ID";"GebruikVanGeweld";"SoortDiefstal";"RegioS";"Perioden";"TotaalGeregistreerdeDiefstallen_1";"GeregistreerdeDiefstallenRelatief_2";"GeregistreerdeDiefstallenPer1000Inw_3";"TotaalOpgehelderdeDiefstallen_4";"OpgehelderdeDiefstallenRelatief_5";"RegistratiesVanVerdachten_6"
"164188";"1";"18";"PV26  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       5"
"164189";"1";"18";"PV26  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164190";"1";"18";"PV26  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164191";"1";"18";"PV26  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164192";"1";"18";"PV27  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164193";"1";"18";"PV27  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164194";"1";"18";"PV27  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164195";"1";"18";"PV27  ";"2013JJ00";"      10";"       0";"       .";"       0";"     0.0";"       5"
"164196";"1";"18";"PV27  ";"2014JJ00";"       5";"       0";"       .";"       5";"   100.0";"       5"
"164197";"1";"18";"PV27  ";"2015JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"164198";"1";"18";"PV27  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164199";"1";"18";"PV27  ";"2017JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"164200";"1";"18";"PV28  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164201";"1";"18";"PV28  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164202";"1";"18";"PV28  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164203";"1";"18";"PV28  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164204";"1";"18";"PV28  ";"2014JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"164205";"1";"18";"PV28  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164206";"1";"18";"PV28  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164207";"1";"18";"PV28  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164208";"1";"18";"PV29  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164209";"1";"18";"PV29  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164210";"1";"18";"PV29  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164211";"1";"18";"PV29  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164212";"1";"18";"PV29  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164213";"1";"18";"PV29  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164214";"1";"18";"PV29  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164215";"1";"18";"PV29  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164216";"1";"18";"PV30  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"164217";"1";"18";"PV30  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164218";"1";"18";"PV30  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164219";"1";"18";"PV30  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164220";"1";"18";"PV30  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164221";"1";"18";"PV30  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164222";"1";"18";"PV30  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164223";"1";"18";"PV30  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164224";"1";"18";"PV31  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164225";"1";"18";"PV31  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164226";"1";"18";"PV31  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164227";"1";"18";"PV31  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164228";"1";"18";"PV31  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164229";"1";"18";"PV31  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164230";"1";"18";"PV31  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164231";"1";"18";"PV31  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164232";"1";"18";"PV99  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164233";"1";"18";"PV99  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164234";"1";"18";"PV99  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164235";"1";"18";"PV99  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164236";"1";"18";"PV99  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164237";"1";"18";"PV99  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164238";"1";"18";"PV99  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"164239";"1";"18";"PV99  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167952";"1";"19";"PV20  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167953";"1";"19";"PV20  ";"2011JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"167954";"1";"19";"PV20  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167955";"1";"19";"PV20  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       5"
"167956";"1";"19";"PV20  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167957";"1";"19";"PV20  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167958";"1";"19";"PV20  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167959";"1";"19";"PV20  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167960";"1";"19";"PV21  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167961";"1";"19";"PV21  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167962";"1";"19";"PV21  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167963";"1";"19";"PV21  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167964";"1";"19";"PV21  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167965";"1";"19";"PV21  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167966";"1";"19";"PV21  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167967";"1";"19";"PV21  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167968";"1";"19";"PV22  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167969";"1";"19";"PV22  ";"2011JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"167970";"1";"19";"PV22  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167971";"1";"19";"PV22  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167972";"1";"19";"PV22  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167973";"1";"19";"PV22  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167974";"1";"19";"PV22  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167975";"1";"19";"PV22  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167976";"1";"19";"PV23  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167977";"1";"19";"PV23  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167978";"1";"19";"PV23  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167979";"1";"19";"PV23  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167980";"1";"19";"PV23  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167981";"1";"19";"PV23  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167982";"1";"19";"PV23  ";"2016JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"167983";"1";"19";"PV23  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167984";"1";"19";"PV24  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167985";"1";"19";"PV24  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167986";"1";"19";"PV24  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167987";"1";"19";"PV24  ";"2013JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"167988";"1";"19";"PV24  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167989";"1";"19";"PV24  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167990";"1";"19";"PV24  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167991";"1";"19";"PV24  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167992";"1";"19";"PV25  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"167993";"1";"19";"PV25  ";"2011JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"167994";"1";"19";"PV25  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167995";"1";"19";"PV25  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167996";"1";"19";"PV25  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167997";"1";"19";"PV25  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167998";"1";"19";"PV25  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"167999";"1";"19";"PV25  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168000";"1";"19";"PV26  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168001";"1";"19";"PV26  ";"2011JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168002";"1";"19";"PV26  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168003";"1";"19";"PV26  ";"2013JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168004";"1";"19";"PV26  ";"2014JJ00";"       5";"       0";"       .";"       0";"     0.0";"       5"
"168005";"1";"19";"PV26  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168006";"1";"19";"PV26  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168007";"1";"19";"PV26  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168008";"1";"19";"PV27  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168009";"1";"19";"PV27  ";"2011JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168010";"1";"19";"PV27  ";"2012JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168011";"1";"19";"PV27  ";"2013JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"168012";"1";"19";"PV27  ";"2014JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"168013";"1";"19";"PV27  ";"2015JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"168014";"1";"19";"PV27  ";"2016JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168015";"1";"19";"PV27  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168016";"1";"19";"PV28  ";"2010JJ00";"       5";"       0";"       .";"       5";"    50.0";"       5"
"168017";"1";"19";"PV28  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168018";"1";"19";"PV28  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168019";"1";"19";"PV28  ";"2013JJ00";"       5";"       0";"       .";"       0";"     0.0";"       5"
"168020";"1";"19";"PV28  ";"2014JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168021";"1";"19";"PV28  ";"2015JJ00";"       5";"       0";"       .";"       0";"     0.0";"       5"
"168022";"1";"19";"PV28  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168023";"1";"19";"PV28  ";"2017JJ00";"       5";"       0";"       .";"       5";"    60.0";"       5"
"168024";"1";"19";"PV29  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168025";"1";"19";"PV29  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168026";"1";"19";"PV29  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168027";"1";"19";"PV29  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168028";"1";"19";"PV29  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168029";"1";"19";"PV29  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168030";"1";"19";"PV29  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168031";"1";"19";"PV29  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168032";"1";"19";"PV30  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168033";"1";"19";"PV30  ";"2011JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168034";"1";"19";"PV30  ";"2012JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168035";"1";"19";"PV30  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168036";"1";"19";"PV30  ";"2014JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168037";"1";"19";"PV30  ";"2015JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168038";"1";"19";"PV30  ";"2016JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168039";"1";"19";"PV30  ";"2017JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168040";"1";"19";"PV31  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"168041";"1";"19";"PV31  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168042";"1";"19";"PV31  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168043";"1";"19";"PV31  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168044";"1";"19";"PV31  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168045";"1";"19";"PV31  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168046";"1";"19";"PV31  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168047";"1";"19";"PV31  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168048";"1";"19";"PV99  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168049";"1";"19";"PV99  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168050";"1";"19";"PV99  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168051";"1";"19";"PV99  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168052";"1";"19";"PV99  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168053";"1";"19";"PV99  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168054";"1";"19";"PV99  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"168055";"1";"19";"PV99  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171768";"1";"20";"PV20  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"171769";"1";"20";"PV20  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171770";"1";"20";"PV20  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171771";"1";"20";"PV20  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171772";"1";"20";"PV20  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171773";"1";"20";"PV20  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171774";"1";"20";"PV20  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       5"
"171775";"1";"20";"PV20  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171776";"1";"20";"PV21  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171777";"1";"20";"PV21  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171778";"1";"20";"PV21  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171779";"1";"20";"PV21  ";"2013JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"171780";"1";"20";"PV21  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171781";"1";"20";"PV21  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171782";"1";"20";"PV21  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"171783";"1";"20";"PV21  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
